created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-09-08T17:36:04-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T18:36:00-05:00,23.0507,46.2089,3.8961,,,50.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T18:36:04-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T18:36:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T19:36:01-05:00,23.4913,49.7124,3.8961,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T19:36:04-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T19:36:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T20:36:02-05:00,23.8544,46.5843,3.8961,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T20:36:06-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T20:36:07-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T21:36:03-05:00,24.1108,45.5268,3.8961,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T21:36:05-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T21:36:07-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T22:36:03-05:00,24.1962,44.5975,3.8961,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T22:36:05-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T22:36:07-05:00,,,,,,,,,102.1,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T23:36:04-05:00,24.1535,44.0345,3.8961,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T23:36:07-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-08T23:36:08-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T00:36:04-05:00,24.2523,43.6606,3.8961,,,48.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T00:36:07-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T00:36:09-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T01:36:04-05:00,24.1535,43.1922,3.8961,,,44.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T01:36:07-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T01:36:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T02:36:04-05:00,24.0547,42.7161,3.8961,,,44.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T02:36:06-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T02:36:08-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T03:36:05-05:00,24.012,41.3123,3.8961,,,45.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T03:36:09-05:00,,,,-46,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T04:36:05-05:00,23.6995,45.0935,3.8961,,,44.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T04:36:09-05:00,,,,-48,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T05:36:05-05:00,23.8544,44.4068,3.8961,,,44.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T05:36:08-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T05:36:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T05:36:18-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-09T06:36:06-05:00,23.8544,43.8514,3.8961,,,44.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T06:36:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T06:36:14-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T07:36:05-05:00,23.3764,41.7136,3.8924,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T07:36:10-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T07:36:21-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-09T08:36:06-05:00,23.3764,46.9291,3.8961,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T08:36:08-05:00,,,,,,,,,,,,,,,,,,,,"68:e2:09:8b:90:74,-38;88:66:39:5d:00:cf,-44;50:1d:94:a1:bb:2c,-45;c8:1f:be:af:85:9d,-48;88:66:39:4c:2e:8b,-50",,VR032M0GS1A,501,,
2025-09-09T08:36:11-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T08:36:13-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T09:36:06-05:00,23.291,50.3014,3.8961,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T09:36:11-05:00,,,,-45,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T10:36:07-05:00,23.1788,47.4693,3.8961,,,49.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T10:36:11-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T10:36:12-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T11:36:07-05:00,23.3177,47.7974,3.8961,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T11:36:12-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T11:36:23-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-09T12:36:07-05:00,23.3043,46.5629,3.8924,,,50.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T12:36:10-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-25;c8:1f:be:af:85:9d,-39;68:e2:09:8b:90:74,-43;c8:1f:be:be:a8:17,-43;88:66:39:4c:2e:8b,-50",,VR032M0GS1A,,,
2025-09-09T12:36:12-05:00,,,,-46,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T13:36:08-05:00,23.2349,47.245,3.8961,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T13:36:10-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T13:36:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T14:36:08-05:00,23.0507,44.3824,3.8924,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T14:36:10-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T14:36:12-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T15:36:08-05:00,23.574,43.9887,3.8924,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T15:36:10-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T15:36:12-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T16:36:08-05:00,23.5046,43.8575,3.8924,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T16:36:12-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T16:36:13-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T17:36:08-05:00,23.2055,42.8855,3.8924,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T17:36:11-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T17:36:13-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T18:36:08-05:00,22.9679,44.0772,3.8924,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T18:36:11-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T18:36:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T19:36:08-05:00,23.4192,46.2058,3.8924,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T19:36:11-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T19:36:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T20:36:08-05:00,23.3471,42.4842,3.8924,,,49.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T20:36:12-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T20:36:14-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T21:36:08-05:00,23.1655,43.3219,3.8961,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T21:36:12-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T21:36:13-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T22:36:09-05:00,23.1655,46.7536,3.8924,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T22:36:13-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T22:36:14-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T23:36:09-05:00,23.2055,46.1173,3.8924,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T23:36:14-05:00,,,,-45,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-09T23:36:28-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-10T00:36:09-05:00,23.0934,46.7826,3.8924,,,44.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T00:36:11-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T00:36:13-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T01:36:09-05:00,22.9545,45.2079,3.8924,,,43.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T01:36:14-05:00,,,,-45,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T02:36:09-05:00,22.9545,43.1754,3.8924,,,44.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T02:36:13-05:00,,,,-44,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T03:36:10-05:00,23.2616,45.7664,3.8924,,,44.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T03:36:12-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T03:36:14-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T03:36:22-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-10T04:36:10-05:00,23.6168,44.6494,3.8924,,,44.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T04:36:14-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T04:36:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T05:36:10-05:00,23.7583,44.2329,3.8924,,,44.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T05:36:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T05:36:17-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T05:36:30-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,503,,
2025-09-10T05:36:31-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-09-10T06:36:11-05:00,23.8544,44.6662,3.8924,,,43.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T06:36:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T06:36:16-05:00,,,,-53,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T07:36:11-05:00,23.1495,41.6999,3.8887,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T07:36:16-05:00,,,,-49,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T08:36:12-05:00,23.1922,51.9417,3.8887,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T08:36:15-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T08:36:16-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T09:36:11-05:00,23.4913,46.7353,3.8924,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T09:36:15-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T09:36:16-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T10:36:11-05:00,23.3337,45.2949,3.8887,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T10:36:15-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T10:36:19-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T11:36:11-05:00,23.4485,46.2593,3.8887,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T11:36:14-05:00,,,,-55,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T11:36:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T12:36:11-05:00,23.5046,45.7343,3.8924,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T12:36:15-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T12:36:16-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T13:36:12-05:00,23.4192,46.2791,3.8887,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T13:36:16-05:00,,,,-42,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T14:36:12-05:00,23.2776,47.1626,3.8887,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T14:36:16-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T14:36:25-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T15:36:13-05:00,23.8705,47.2908,3.8887,,,48.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T15:36:16-05:00,,,,-56,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T15:36:17-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T16:36:14-05:00,23.3925,44.5716,3.8887,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T16:36:17-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T16:36:18-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T17:36:15-05:00,23.291,42.7726,3.8887,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T17:36:18-05:00,,,,-55,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T17:36:19-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T18:36:16-05:00,22.8557,44.1627,3.8887,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T18:36:18-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T18:36:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T19:36:16-05:00,23.2483,45.4688,3.8887,,,48.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T19:36:20-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T19:36:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T20:36:17-05:00,23.7984,44.0909,3.8887,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T20:36:19-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T20:36:21-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T21:36:17-05:00,23.7423,41.3382,3.8887,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T21:36:22-05:00,,,,-48,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T22:36:17-05:00,23.0667,41.5717,3.8887,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T22:36:21-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T22:36:22-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T23:36:18-05:00,22.8958,42.3133,3.8887,,,48.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T23:36:21-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-10T23:36:22-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T00:36:18-05:00,22.8397,44.4053,3.8887,,,48.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T00:36:22-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T00:36:23-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T01:36:19-05:00,22.8397,45.3178,3.8887,,,38.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T01:36:22-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T01:36:23-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T02:36:20-05:00,22.4578,46.2562,3.885,,,44.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T02:36:22-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T02:36:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T03:36:21-05:00,22.4872,45.2384,3.8887,,,43.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T03:36:24-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T03:36:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T04:36:22-05:00,22.4578,47.303,3.8887,,,44.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T04:36:25-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T04:36:26-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T05:36:22-05:00,22.9679,48.6275,3.8887,,,44.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T05:36:26-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T05:36:27-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T06:36:22-05:00,22.7249,47.744,3.8887,,,43.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T06:36:25-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T06:36:27-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T07:36:23-05:00,22.57,50.2983,3.8887,,,49.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T07:36:27-05:00,,,,-50,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T08:36:23-05:00,23.4752,48.3375,3.8887,,,48,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T08:36:27-05:00,,,,-44,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T09:36:24-05:00,23.4752,50.2525,3.885,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T09:36:28-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T09:36:34-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T10:36:24-05:00,23.5046,48.9601,3.885,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T10:36:27-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T10:36:28-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T11:36:25-05:00,23.4058,46.3157,3.8887,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T11:36:28-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T11:36:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T12:36:25-05:00,23.4752,46.6346,3.885,,,50.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T12:36:28-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T12:36:29-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T13:36:26-05:00,23.3631,47.422,3.885,,,49.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T13:36:28-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T13:36:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T14:36:26-05:00,23.3631,45.1011,3.885,,,50.1,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T14:36:30-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T14:36:31-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T15:36:26-05:00,23.4325,44.9836,3.885,,,48.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T15:36:30-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T15:36:31-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T16:36:26-05:00,23.5046,45.0065,3.885,,,48.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T16:36:31-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T16:36:32-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T17:36:26-05:00,23.5046,42.7985,3.885,,,49.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T17:36:30-05:00,,,,-51,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T18:36:27-05:00,23.6595,42.4552,3.885,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T18:36:31-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T18:36:32-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T19:36:28-05:00,23.8972,43.5584,3.885,,,49.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T19:36:32-05:00,,,,-53,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T20:36:28-05:00,23.7289,40.1022,3.885,,,48.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T20:36:33-05:00,,,,-50,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T21:36:28-05:00,23.6995,42.9557,3.885,,,50.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T21:36:31-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T21:36:33-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T22:36:29-05:00,23.7423,43.537,3.885,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T22:36:31-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T22:36:33-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T23:36:29-05:00,23.9853,41.6861,3.885,,,49.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-11T23:36:34-05:00,,,,-39,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T00:36:29-05:00,23.6862,44.0391,3.885,,,49.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T00:36:31-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T00:36:33-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T01:36:29-05:00,23.7423,39.4476,3.885,,,45.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T01:36:32-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T01:36:34-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T02:36:29-05:00,23.3471,44.2832,3.885,,,45.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T02:36:31-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-09-12T02:36:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
