created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-01-30T18:47:24-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T19:17:32-05:00,21.0986,53.7438,,,,298.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T19:17:35-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-53;40:b0:76:af:1c:68,-72;98:35:ed:1e:e6:6d,-72;58:9b:f9:58:cd:50,-73;d4:5d:64:ea:85:20,-74",,X8A835VGS1A,,,
2025-01-30T19:17:38-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T19:17:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T19:47:23-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T20:17:33-05:00,21.0159,54.7372,,,,304.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T20:17:36-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T20:17:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T20:47:23-05:00,,,4.107,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T21:17:33-05:00,20.8476,53.4554,,,,304.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T21:17:42-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T21:17:43-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T21:47:23-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T22:17:32-05:00,20.4658,51.0796,,,,303.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T22:17:34-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T22:17:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T22:47:24-05:00,,,4.107,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T23:17:32-05:00,19.9985,50.7149,,,,262.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T23:17:36-05:00,,,,-48,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T23:17:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-30T23:47:25-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T00:17:33-05:00,19.913,51.8257,,,,270.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T00:17:39-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T00:17:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T00:47:25-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T01:17:34-05:00,19.7314,51.5984,,,,273.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T01:17:37-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T01:17:43-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T01:47:26-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T02:17:34-05:00,19.5472,50.3334,,,,279.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T02:17:36-05:00,,,,-50,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T02:17:43-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T02:47:26-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T03:17:34-05:00,20.14,67.5105,,,,17.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T03:17:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T03:17:49-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T03:47:26-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T04:17:33-05:00,19.9985,69.5979,,,,16.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T04:17:36-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-48;d4:5d:64:ea:85:20,-65;4c:ed:fb:7a:89:00,-67;98:35:ed:1e:e6:6d,-67;40:b0:76:af:1c:68,-68",,X8A835VGS1A,,,
2025-01-31T04:17:38-05:00,,,,-47,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T04:17:43-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T04:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T05:17:34-05:00,19.5899,61.4862,,,,18,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T05:17:36-05:00,,,,-46,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T05:17:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T05:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T06:17:35-05:00,19.7448,53.8216,,,,17.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T06:17:39-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T06:17:43-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T06:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T07:17:36-05:00,20.2548,56.2081,,,,109.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T07:17:39-05:00,,,,-49,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T07:17:44-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T07:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T08:17:36-05:00,20.0572,56.5682,,,,247.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T08:17:44-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T08:17:52-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T08:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T09:17:36-05:00,20.8316,53.5103,,,,229.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T09:17:39-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-55;40:b0:76:af:1c:68,-67;58:9b:f9:58:cd:50,-70;d4:5d:64:ea:85:20,-77;04:d4:c4:36:9e:78,-77",,X8A835VGS1A,,,
2025-01-31T09:17:41-05:00,,,,-60,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T09:17:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T09:47:27-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T10:17:37-05:00,21.3417,53.9864,,,,162.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T10:17:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T10:17:53-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T10:47:28-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T11:17:38-05:00,21.9478,52.7962,,,,217.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T11:17:44-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T11:17:56-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T11:47:28-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T12:17:38-05:00,22.1321,53.1762,,,,227.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T12:17:43-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T12:17:56-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T12:47:29-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T13:17:39-05:00,21.7369,54.0597,,,,212.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T13:17:44-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T13:17:58-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T13:47:29-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T14:17:40-05:00,21.8517,50.9621,,,,200.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T14:17:44-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T14:17:58-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-01-31T14:17:59-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T14:47:30-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T15:17:39-05:00,21.8357,52.8832,,,,111.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T15:17:44-05:00,,,,,,,,,101.3,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T15:17:58-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T15:47:30-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T16:17:40-05:00,21.6941,51.9631,,,,102.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T16:17:45-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T16:17:58-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T16:47:30-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T17:17:41-05:00,21.6087,49.5018,,,,96.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T17:17:43-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-55;d4:5d:64:ea:85:20,-67;40:b0:76:af:1c:68,-70;98:35:ed:1e:e6:6d,-74;,0",,X8A835VGS1A,,,
2025-01-31T17:17:45-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T17:17:53-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T17:47:31-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T18:17:41-05:00,21.8223,49.7292,,,,331.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T18:17:45-05:00,,,,-65,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T18:47:31-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T19:17:41-05:00,21.7102,52.6131,,,,328.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T19:17:46-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T19:17:56-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-01-31T19:17:57-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-01-31T19:47:32-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T20:17:41-05:00,21.7662,52.224,,,,330,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T20:17:43-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-57;58:9b:f9:58:cd:50,-70;4c:ed:fb:7a:89:00,-71;40:b0:76:af:1c:68,-74;d4:5d:64:ea:85:20,-74",,X8A835VGS1A,,,
2025-01-31T20:17:45-05:00,,,,-59,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T20:17:46-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T20:47:32-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T21:17:41-05:00,21.4271,51.7662,,,,336.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T21:17:43-05:00,,,,-57,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T21:17:45-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T21:47:33-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T22:17:41-05:00,21.4111,52.4208,,,,335.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T22:17:45-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T22:17:46-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T22:47:33-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T23:17:42-05:00,21.1868,53.0999,,,,338.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T23:17:45-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T23:17:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-01-31T23:47:34-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T00:17:42-05:00,21.2295,53.6492,,,,336.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T00:17:47-05:00,,,,-70,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T00:47:34-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T01:17:43-05:00,21.0853,52.9259,,,,339,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T01:17:46-05:00,,,,-76,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T01:17:48-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T01:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T02:17:43-05:00,20.861,52.723,,,,336.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T02:17:47-05:00,,,,-66,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T02:17:48-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T02:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T03:17:42-05:00,20.5619,52.5872,,,,292.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T03:17:45-05:00,,,,-50,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T03:17:47-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T03:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T04:17:43-05:00,20.3109,52.3354,,,,25.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T04:17:45-05:00,,,,-45,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T04:17:48-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T04:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T05:17:44-05:00,20.0706,52.4407,,,,286.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T05:17:47-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T05:17:49-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T05:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T06:17:45-05:00,20.0118,51.3863,,,,290.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T06:17:47-05:00,,,,-54,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T06:17:50-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T06:47:35-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T07:17:46-05:00,20.0706,52.668,,,,292.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T07:17:51-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T07:18:01-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-02-01T07:18:02-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-02-01T07:47:35-05:00,,,4.1033,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T08:17:46-05:00,20.5058,53.9132,,,,247.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T08:17:49-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-59;4c:ed:fb:7a:89:00,-69;40:b0:76:af:1c:68,-74;d4:5d:64:ea:85:20,-76;c2:cb:47:92:43:68,-76",,X8A835VGS1A,,,
2025-02-01T08:17:51-05:00,,,,-54,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T08:47:36-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T09:17:47-05:00,20.9731,55.5352,,,,223.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T09:17:51-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T09:17:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T09:47:37-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T10:17:48-05:00,21.9345,50.9743,,,,267.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T10:17:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T10:18:01-05:00,,,,-78,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T10:47:38-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T11:17:48-05:00,21.9905,50.8461,,,,222.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T11:17:50-05:00,,,,-64,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T11:17:52-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T11:47:39-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T12:17:48-05:00,21.7102,52.2484,,,,196.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T12:17:53-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T12:18:01-05:00,,,,-63,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T12:47:39-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T13:17:49-05:00,21.6941,50.8782,,,,139.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T13:17:52-05:00,,,,-63,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T13:17:54-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T13:47:40-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T14:17:50-05:00,21.4832,51.2139,,,,165.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T14:17:52-05:00,,,,-61,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T14:17:55-05:00,,,,,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T14:47:40-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T15:17:50-05:00,21.8784,53.7499,,,,138.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T15:17:55-05:00,,,,,,,,,101.3,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T15:18:03-05:00,,,,-60,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T15:47:40-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T16:17:50-05:00,22.0199,51.7617,,,,90,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T16:17:55-05:00,,,,-76,,,,,101.4,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T16:47:40-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T17:17:51-05:00,21.4538,51.2093,,,,92.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T17:17:54-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T17:17:56-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T17:47:41-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T18:17:52-05:00,21.1868,54.3023,,,,357.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T18:17:57-05:00,,,,,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T18:18:07-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-02-01T18:18:08-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-02-01T18:47:41-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T19:17:52-05:00,21.2428,53.698,,,,348.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T19:17:54-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-52;b4:1c:30:e9:c9:7d,-67;52:06:f5:07:5b:b4,-69;58:9b:f9:58:cd:50,-71;40:b0:76:af:1c:68,-73",,X8A835VGS1A,,,
2025-02-01T19:17:56-05:00,,,,-47,,,,,101.5,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T19:47:42-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T20:17:52-05:00,21.3123,53.9101,,,,357.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T20:17:54-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T20:17:57-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T20:47:43-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T21:17:52-05:00,21.1574,51.7021,,,,339,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T21:17:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T21:18:01-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T21:47:43-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T22:17:52-05:00,21.1574,51.9966,,,,338.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T22:17:53-05:00,,,,-49,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T22:17:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T22:47:44-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T23:17:52-05:00,20.9731,51.7205,,,,341.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T23:17:54-05:00,,,,-51,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T23:17:57-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-01T23:47:44-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T00:17:52-05:00,21.0025,52.2667,,,,333.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T00:17:54-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T00:17:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T00:47:45-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T01:17:52-05:00,20.6928,51.9738,,,,76.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T01:17:56-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T01:17:59-05:00,,,,-86,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T01:18:10-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-02-02T01:18:11-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-02-02T01:18:20-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-02-02T01:47:46-05:00,,,4.0959,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T02:17:52-05:00,20.3937,52.3247,,,,19.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T02:17:57-05:00,,,,-52,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T02:47:46-05:00,,,4.0996,,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T03:17:51-05:00,20.2949,52.3995,,,,21.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T03:17:56-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-02-02T03:17:57-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
